SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
531893,SAWACA BUSI ,XT,Q,1.13,1.13,1.13,1.13,1.13,1.18,2,510,576.00,
531898,SANGUINE MD ,X ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,100,19.00,
531909,SWAGRUHA    ,XT,Q,5.33,5.33,5.26,5.26,5.26,5.27,14,45,237.00,
531917,TWINSTAR SOF,Z ,Q,1.13,1.13,1.13,1.13,1.13,1.17,1,50,56.00,
531921,AGAR IND COR,B ,Q,118.25,118.25,116.00,118.25,118.25,120.90,6,230,26729.00,
531944,SERVOTEACH  ,XT,Q,3.81,3.81,3.81,3.81,3.81,3.63,1,100,381.00,
531950,VERTEX SEC. ,X ,Q,1.67,1.67,1.12,1.47,1.12,1.40,19,6633,9860.00,
531952,RIBA TEXTILS,X ,Q,57.00,59.55,56.60,59.00,59.00,59.55,53,19116,1102747.00,
531977,CHARTERLOGIS,XT,Q,4.85,4.85,4.85,4.85,4.85,4.79,1,10,48.00,
531978,AMBIKA COTTO,B ,Q,1071.00,1071.00,1030.00,1035.10,1054.00,1040.90,33,168,175426.00,
531979,HIND ALUMIN ,X ,Q,53.00,53.00,51.00,52.75,51.00,53.00,23,395,20655.00,
532007,SHREEVAT.FIN,XT,Q,6.79,7.14,6.79,6.80,7.14,7.14,4,510,3466.00,
532015,GRAVITY (I) ,X ,Q,1.71,1.71,1.71,1.71,1.71,1.77,1,500,855.00,
532022,FILAT FASH  ,XT,Q,2.83,2.83,2.57,2.59,2.59,2.70,30,7022,19380.00,
532034,SAFALHBS    ,Z ,Q,1.29,1.29,1.29,1.29,1.29,1.29,4,511,659.00,
532039,ZENOTECH    ,X ,Q,14.85,15.95,14.85,15.05,15.00,15.60,18,2902,43890.00,
532041,HINDUSTN BIO,X ,Q,0.94,0.98,0.94,0.98,0.98,0.94,2,100,97.00,
532051,SWELECT     ,B ,Q,254.00,276.95,254.00,271.80,271.80,251.80,752,35317,9721807.00,
532053,WALLFORT FIN,X ,Q,28.75,29.95,28.75,29.10,29.95,27.70,4,277,8064.00,
532054,KDDL LTD    ,B ,Q,407.00,410.00,407.00,410.00,410.00,425.00,52,351,143519.00,
532067,KILPEST (I) ,X ,Q,87.80,109.00,87.80,99.30,99.30,93.15,740,58300,5923849.00,
532072,INTER DIGI  ,X ,Q,0.15,0.15,0.15,0.15,0.15,0.15,1,200,30.00,
532081,KSERASERA   ,B ,Q,0.19,0.19,0.19,0.19,0.19,0.19,10,12513,2377.00,
532092,SAGARPROD   ,X ,Q,7.05,7.05,7.00,7.01,7.01,7.05,187,27127,190393.00,
532097,MUKAND ENGG.,B ,Q,15.10,15.10,14.15,14.90,14.90,15.60,9,1850,26765.00,
532113,BRIJLAXMI LE,X ,Q,1.04,1.04,1.04,1.04,1.04,1.06,4,563,585.00,
532123,BSE  INFRA  ,B ,Q,1.40,1.40,1.30,1.33,1.33,1.42,46,21365,29205.00,
532129,HEXAWARE TEC,A ,Q,362.45,365.15,356.95,358.05,360.00,364.55,757,30390,10947569.00,
532134,BANKBARODA  ,A ,Q,130.40,130.85,123.10,124.55,124.55,130.40,7711,1802378,227752264.00,
532141,ANDHRA CEMEN,B ,Q,3.90,4.02,3.85,3.94,3.94,4.00,50,76749,302480.00,
532143,SKM EGG PROD,B ,Q,38.00,39.10,37.00,38.00,38.00,39.75,25,232,8784.00,
532144,WELCORP     ,A ,Q,144.60,144.60,138.55,140.40,140.40,144.60,605,40378,5691632.00,
532145,H.S.(I) LTD.,X ,Q,7.38,7.38,7.38,7.38,7.38,7.76,2,150,1107.00,
532149,BNK OF INDIA,A ,Q,93.25,93.55,81.20,84.60,84.60,93.85,5671,1675069,146113875.00,
532150,INDRAPRAST  ,B ,Q,37.20,37.70,37.00,37.10,37.10,37.90,78,7976,297276.00,
532155,GAIL (I) LTD,A ,Q,307.00,307.00,297.50,302.00,302.00,306.50,2920,292382,88182401.00,
532156,VAIBHAVGBL  ,B ,Q,875.00,882.00,865.00,866.25,871.50,860.55,259,2098,1829009.00,
532159,TRESCON     ,X ,Q,75.80,75.80,74.00,74.00,74.00,75.80,7,1600,120175.00,
532160,GUJ.STAT.FIN,T ,Q,1.18,1.18,1.18,1.18,1.18,1.18,2,425,501.00,
532162,JK PAPER    ,B ,Q,125.65,125.65,120.00,120.75,120.75,126.20,776,42245,5148752.00,
532163,SAREGAMA (I),B ,Q,537.50,542.25,521.75,528.05,525.00,543.85,111,858,458133.00,
532164,MINOLTA FIN.,Z ,Q,0.99,0.99,0.99,0.99,0.99,0.99,1,50,49.00,
532173,CYBERTECH   ,B ,Q,58.00,59.70,52.15,57.70,58.00,57.85,375,19752,1136956.00,
532174,ICICI BANK  ,A ,Q,434.50,435.00,422.35,425.90,425.90,436.25,5216,561500,240120960.00,
532175,CYIENT      ,A ,Q,538.00,538.00,525.10,526.75,525.10,536.15,232,3301,1746601.00,
532178,ENGINRS.(I) ,A ,Q,112.50,113.35,107.00,107.80,107.80,113.65,1471,194665,21330665.00,
532179,CORPN.BANK  ,A ,Q,28.20,28.75,27.35,28.20,28.55,28.35,223,44943,1269135.00,
532180,DHANALAK.BNK,B ,Q,15.65,16.20,15.45,15.95,16.20,15.65,69,20896,330005.00,
532181,GUJ.MINERAL ,A ,Q,74.00,74.00,70.85,70.95,70.95,73.85,314,12159,871605.00,
532183,GAYATRI SUGR,XT,Q,2.42,2.45,2.42,2.43,2.42,2.53,10,2158,5229.00,
532187,INDUSIND BNK,A ,Q,1526.50,1544.60,1470.15,1475.95,1475.95,1531.95,6135,171108,257968394.00,
532189,INDIA TOURIS,B ,Q,253.45,255.80,249.00,253.85,253.85,255.50,118,3847,974450.00,
532209,J & K BANK  ,A ,Q,40.50,40.50,38.40,39.55,39.60,39.90,790,76837,3014965.00,
532210,CITY UNION  ,A ,Q,217.00,217.00,198.70,200.10,200.10,205.95,500,30168,6134575.00,
532212,ARCHIES LTD ,B ,Q,20.10,20.50,19.50,19.65,19.65,20.55,6,705,14180.00,
532215,AXIS BANK   ,A ,Q,803.40,804.45,779.05,783.05,783.05,805.95,5306,246064,193515065.00,
532216,HB STOCKHOL.,B ,Q,6.90,7.20,6.90,7.20,7.20,6.94,11,434,3033.00,
532217,SIEL FINANCL,XT,Q,11.03,11.03,11.03,11.03,11.03,11.60,2,150,1654.00,
532218,SOUTH IND.BK,A ,Q,13.04,13.05,12.80,12.92,12.92,13.00,596,360294,4647368.00,
532219,ENERGY DEV. ,B ,Q,5.95,5.95,5.79,5.79,5.79,5.95,13,1026,6090.00,
532221,SONATA SOFT.,A ,Q,355.00,361.80,354.00,356.25,355.90,351.35,668,12931,4628176.00,
532230,BENGAL TEA &,X ,Q,35.00,35.00,35.00,35.00,35.00,35.50,2,36,1260.00,
532234,NAT.ALUM    ,A ,Q,48.80,48.80,47.30,47.75,47.75,48.80,1482,648600,31068160.00,
532240,INDIA NIPPON,B ,Q,403.95,412.35,391.00,399.65,399.65,408.45,75,797,320047.00,
532256,NALWA SONS  ,B ,Q,1025.00,1025.00,1000.00,1001.20,1008.40,1028.10,10,31,31393.00,
532259,APAR INDUS. ,B ,Q,574.35,578.90,563.60,567.80,564.80,585.45,64,280,160203.00,
532268,ACCELYA     ,B ,Q,860.00,865.00,855.00,856.40,855.00,861.35,30,181,156117.00,
532271,CYBERMATE   ,X ,Q,2.00,2.00,1.89,1.94,1.94,1.97,27,15586,30085.00,
532275,LANDMARC LEI,X ,Q,0.39,0.39,0.39,0.39,0.39,0.39,2,2,0.00,
532276,SYNDICATE BN,A ,Q,40.75,40.75,38.20,38.55,38.55,40.70,351,142855,5571937.00,
532281,HCL TECHNO  ,A ,Q,1017.00,1046.00,1012.15,1038.50,1036.35,1016.60,1807,123657,128143325.00,
532282,CASTEXTECH  ,T ,Q,0.76,0.79,0.73,0.76,0.73,0.76,30,87380,67467.00,
532284,TCFC FINANCE,X ,Q,26.05,28.50,26.00,27.20,27.25,26.70,20,1697,44893.00,
532285,GEOJITFSL   ,B ,Q,32.85,33.15,32.40,32.95,32.50,33.40,230,20288,662770.00,
532286,JINDAL STE  ,A ,Q,132.10,137.75,131.55,135.25,135.25,134.20,5485,866515,116984053.00,
532290,BLB LTD.    ,T ,Q,4.02,4.02,4.02,4.02,4.02,4.23,5,1152,4631.00,
532296,GLENMARK PHA,A ,Q,429.00,440.00,423.70,436.75,436.75,431.30,1514,66738,28957736.00,
532300,WOCKHARDT   ,A ,Q,360.00,361.65,349.05,350.65,352.75,362.80,1126,52042,18439831.00,
532301,TATA COFFEE ,B ,Q,79.45,79.80,76.50,76.90,76.90,79.25,717,61531,4774663.00,
532305,IND-SWIFT LA,B ,Q,33.15,33.15,31.20,31.55,31.80,32.55,76,8004,258247.00,
532309,GEPIL       ,B ,Q,851.10,851.10,845.00,845.50,845.80,856.10,17,232,197094.00,
532310,SHREE RAMA  ,B ,Q,5.00,5.54,5.00,5.30,5.46,4.86,57,22885,118044.00,
532313,MAHINDRALIFE,A ,Q,400.05,400.05,394.55,397.30,395.55,399.00,33,385,152847.00,
532320,VAARAD      ,X ,Q,6.87,6.87,6.87,6.87,6.87,6.87,1,5,34.00,
532321,CADILA HEALT,A ,Q,229.50,230.00,223.55,224.50,224.05,228.75,768,55948,12647826.00,
532323,SHIVA CEMENT,X ,Q,12.50,12.59,12.15,12.35,12.35,12.60,102,31735,391759.00,
532324,CINEVISTA   ,B ,Q,5.56,5.56,5.56,5.56,5.56,5.73,2,1050,5838.00,
532326,INTENS TECH ,B ,Q,26.50,27.80,26.30,27.15,27.80,26.90,44,3891,105004.00,
532329,DANLAW TECH.,X ,Q,77.20,96.75,77.20,80.15,80.15,83.30,12,1089,86564.00,
532331,AJANTA PHARM,A ,Q,945.00,945.00,915.00,923.20,925.90,943.00,267,5074,4694204.00,
532333,HB PORTFOLIO,X ,Q,19.75,19.90,18.05,18.55,19.00,20.55,30,751,14156.00,
532334,HB ESTATE DE,X ,Q,11.25,11.61,11.15,11.16,11.15,11.61,10,671,7557.00,
532339,COMPUCOM SOF,B ,Q,8.90,8.92,7.26,7.86,7.86,8.91,74,21440,174227.00,
532340,OMNI AX'S SO,X ,Q,1.87,1.87,1.87,1.87,1.87,1.82,2,55,102.00,
532341,IZMO        ,B ,Q,48.00,48.00,43.00,43.45,43.45,48.70,104,4008,178284.00,
532343,TVS MOTOR L ,A ,Q,424.60,424.60,404.90,411.30,405.05,424.25,1560,87358,35815880.00,
532345,GATI LTD.   ,B ,Q,69.90,69.90,65.70,68.75,68.75,70.50,892,82997,5579496.00,
532348,SUBEX LTX   ,B ,Q,6.13,6.13,5.78,5.83,5.83,6.09,103,150838,894103.00,
532349,TRANSPORT CO,B ,Q,296.90,296.90,280.00,285.80,285.40,298.95,261,4937,1415287.00,
532350,PADMALAYA TE,XT,Q,1.35,1.41,1.35,1.41,1.41,1.35,4,263,361.00,
532351,AKSH OPTIFIB,B ,Q,12.05,12.35,11.25,11.51,11.60,12.12,345,108157,1265846.00,
532354,VIRGOGLOB   ,X ,Q,1.79,1.79,1.79,1.79,1.79,1.88,3,217,388.00,
532356,TRIVENI ENGG,B ,Q,65.70,66.30,63.25,63.55,63.40,67.00,334,52195,3383256.00,
532357,MUKTA ARTS  ,B ,Q,36.00,38.00,35.00,37.65,38.00,37.25,41,2799,101070.00,
532362,NAGPUR POWER,X ,Q,37.05,40.70,37.05,37.40,37.40,39.00,4,1051,38960.00,
532365,DYNACONS SYS,B ,Q,28.05,28.05,28.05,28.05,28.05,29.95,1,100,2805.00,
532366,PNB GILTS   ,B ,Q,33.75,35.25,33.75,34.95,34.95,34.40,107,30587,1060449.00,
532368,BCG         ,B ,Q,4.01,4.03,3.97,3.97,3.97,4.17,28,19400,77409.00,
532369,RAMCO INDS. ,B ,Q,191.20,204.90,190.15,196.45,193.05,195.05,256,9428,1858860.00,
532370,RAMCO  SYSTM,B ,Q,218.25,218.25,207.25,209.75,214.75,213.75,76,1861,390783.00,
532371,TATA TELESER,T ,Q,3.91,3.91,3.72,3.76,3.79,3.91,184,299604,1117338.00,
532372,VIRINCHI    ,X ,Q,71.70,71.70,67.00,67.45,68.00,69.40,176,19580,1326616.00,
532373,WEPSOLN     ,X ,Q,18.95,18.95,16.00,16.35,16.95,18.40,41,7244,121864.00,
532374,STER TECH   ,A ,Q,172.00,172.00,160.75,162.45,162.45,172.15,3708,209832,34549123.00,
532375,TIPSINDUSTR ,B ,Q,57.00,58.95,55.25,55.25,55.25,57.00,19,850,49260.00,
532376,MRO-TEK     ,B ,Q,27.00,27.00,26.40,26.40,26.40,27.75,13,456,12081.00,
532380,BABA ARTS   ,X ,Q,3.01,3.49,3.01,3.45,3.45,3.29,7,153,526.00,
532382,BALAJI TELE.,B ,Q,56.95,56.95,52.05,52.60,52.05,56.50,89,4802,256620.00,
532384,TYCHE INDS  ,X ,Q,52.00,53.00,48.65,49.00,48.65,53.15,68,3954,197612.00,
532386,CALIFORN.SOF,B ,Q,16.10,16.10,15.40,16.01,16.10,15.45,27,10424,164330.00,
532387,PRITISHN COM,B ,Q,15.10,15.75,15.00,15.00,15.00,16.20,14,8708,131080.00,
532388,INDIAN OVER.,A ,Q,12.30,12.43,12.10,12.34,12.18,12.74,143,69783,858676.00,
532390,TAJ GVK HOTL,B ,Q,187.95,197.00,183.05,187.65,191.75,189.85,25,286,53695.00,
532391,OPTO CIRCUIT,B ,Q,4.91,4.95,4.45,4.73,4.68,4.94,245,85922,401271.00,
532392,CREATIVE EYE,B ,Q,1.61,1.61,1.61,1.61,1.61,1.54,1,50,80.00,
532395,AXISCADES   ,B ,Q,64.90,68.30,63.10,63.35,63.35,64.05,279,77132,4906355.00,
532400,BSOFT       ,A ,Q,88.10,88.15,81.95,82.35,83.80,88.95,591,74297,6247337.00,
532404,SAVEN TECHNO,X ,Q,17.15,17.15,17.00,17.00,17.00,17.50,3,510,8745.00,
532406,AVANTEL LTD ,X ,Q,230.00,235.00,223.10,230.00,230.00,230.00,17,502,114475.00,
532407,MOSCHIP     ,X ,Q,16.80,17.15,15.80,16.60,16.75,16.85,86,40718,666077.00,
532408,MEGASOFT LTD,T ,Q,7.10,7.20,7.10,7.11,7.11,7.31,7,2423,17311.00,
532410,TRANSCORP IN,X ,Q,17.70,17.95,17.10,17.60,17.60,17.50,8,1148,20463.00,
532411,VISESH INFO.,B ,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,12000,2280.00,
532413,CEREBRA INTE,B ,Q,23.00,24.90,22.75,24.45,24.45,23.70,266,120569,2866864.00,
532416,MID-DAY MULT,B ,Q,13.67,13.67,13.66,13.66,13.66,14.60,2,200,2733.00,
532418,ANDHRA BANK ,A ,Q,23.95,23.95,22.75,22.85,23.05,23.80,169,52095,1199681.00,
532419,SMARTLINK   ,T ,Q,103.00,103.00,101.30,101.30,101.30,106.60,10,964,98543.00,
532424,GODREJ CONS ,A ,Q,663.55,663.55,647.00,652.10,652.10,671.90,1054,136954,89411298.00,
532430,BF UTILI    ,B ,Q,178.00,208.85,175.75,206.55,208.85,174.05,8781,488709,96836048.00,
532432,UNITD SPR   ,B ,Q,576.00,584.80,568.10,579.55,579.55,579.95,811,39484,22796183.00,
532435,SANINFRA    ,X ,Q,31.00,31.00,31.00,31.00,31.00,32.60,4,970,30070.00,
532439,OLECTRA     ,B ,Q,214.45,214.70,197.00,199.35,199.00,216.80,486,18567,3762450.00,
532440,MPS LTD     ,B ,Q,597.95,597.95,554.20,558.75,564.90,579.95,84,1137,641409.00,
532443,CERA SANITAR,A ,Q,2907.25,2941.25,2876.00,2923.65,2876.00,2976.10,101,283,824958.00,
532454,BHARTI ARTL ,A ,Q,370.00,370.00,354.75,356.55,356.55,364.85,2489,324072,116549307.00,
532456,COMPUAGE INF,B ,Q,12.80,13.25,12.40,12.79,12.70,12.91,106,3583,45616.00,
532457,GULSHAN POLY,B ,Q,44.20,44.55,43.65,43.85,43.65,45.05,15,733,32459.00,
532459,AUNDEFAZE   ,X ,Q,15.50,15.50,15.50,15.50,15.50,15.60,1,10,155.00,
532460,PONNI SUG(ER,B ,Q,112.05,117.00,112.05,112.95,112.95,113.50,6,270,31573.00,
532461,PUNJAB NATIO,A ,Q,76.30,77.85,72.50,72.80,72.80,81.75,13560,5001868,370824731.00,
532466,ORACLE FIN  ,A ,Q,3220.00,3258.00,3206.00,3218.65,3219.10,3292.60,121,577,1865670.00,
532467,HAZ MUL PRO ,X ,Q,0.62,0.66,0.62,0.66,0.66,0.63,2,2362,1544.00,
532468,KAMAHOLDING ,B ,Q,5262.00,5262.00,5150.00,5171.50,5150.00,5262.55,16,66,343855.00,
532475,APTECH LTD  ,B ,Q,139.15,143.00,136.40,138.05,139.00,140.85,1190,84576,11640921.00,
532477,UNION BANK L,A ,Q,84.00,84.00,76.65,77.20,77.20,84.05,3617,2354456,186190089.00,
532478,UNITED BREWA,A ,Q,1387.80,1387.80,1360.00,1374.20,1383.50,1380.95,429,10162,13989199.00,
532479,ISMT LTD    ,B ,Q,5.60,5.60,5.00,5.43,5.48,5.91,64,17604,94033.00,
532480,ALLAHABAD BK,A ,Q,48.55,48.60,45.75,47.05,47.05,48.45,670,323462,15108737.00,
532481,NOIDA-TOLL B,B ,Q,3.80,4.21,3.69,3.90,3.90,3.68,34,4067,16134.00,
532482,GRANULES (I),A ,Q,98.55,98.55,94.60,95.15,95.15,99.10,254,23241,2233758.00,
532483,CANARA BANK ,A ,Q,290.90,290.90,267.00,269.55,267.30,291.15,4874,703866,194072587.00,
532485,BALMER LA.IN,B ,Q,439.95,441.45,435.10,437.05,439.00,437.10,215,7556,3313704.00,
532486,POKARNA LTD ,B ,Q,145.00,145.00,128.00,135.00,135.00,139.95,62,3604,472639.00,
532488,DIVI'S LAB. ,A ,Q,1635.00,1635.00,1565.60,1575.50,1576.00,1610.20,1489,21439,33853960.00,
532493,ASTRA MICRO ,B ,Q,84.05,84.05,81.35,82.25,82.85,85.75,120,8312,685335.00,
532497,RADICOKHAIT ,A ,Q,297.50,297.50,277.00,284.00,284.00,296.30,1119,41179,11649186.00,
532498,SHRMCITYUN  ,A ,Q,1483.70,1510.00,1429.75,1487.35,1500.00,1485.45,86,428,631454.00,
532500,MARUTISUZUK ,A ,Q,6287.00,6287.00,5985.55,6033.15,6033.15,6364.75,16118,108651,660707782.00,
532503,RAJAPAMILLS ,X ,Q,792.00,792.00,752.35,762.35,762.35,794.10,43,345,264969.00,
532504,NAVIN FLUORI,A ,Q,697.90,697.90,670.00,673.35,676.00,697.95,363,4047,2760759.00,
532505,UCOBANK     ,A ,Q,19.50,19.65,18.70,19.45,19.50,19.60,466,143567,2759007.00,
532507,BAG FIL MED ,B ,Q,3.44,3.50,3.35,3.45,3.40,3.62,17,1159,3953.00,
532508,JSL         ,B ,Q,32.80,32.80,31.25,31.60,31.95,32.70,202,31598,1004476.00,
532509,SUPRAJIT ENG,B ,Q,203.25,203.45,194.60,202.50,201.90,206.35,88,1553,310308.00,
532511,EXCEL CROP. ,B ,Q,2996.00,3010.00,2955.00,2958.25,2955.00,3053.60,37,124,369441.00,
532513,TVSELE      ,B ,Q,168.05,170.25,161.50,163.70,164.05,164.25,318,7836,1304534.00,
532514,INDRA GAS   ,A ,Q,296.25,302.35,294.00,297.05,297.50,297.40,1143,73291,21905627.00,
532515,TV TODAY    ,B ,Q,277.60,280.70,267.10,276.90,277.10,277.60,67,872,238716.00,
532521,PALRED      ,B ,Q,27.45,28.80,26.70,28.20,28.80,28.00,9,220,6177.00,
532522,PETRONET LNG,A ,Q,246.75,248.55,242.90,245.70,245.40,248.45,811,85920,21149817.00,
532523,BIOCON LTD. ,A ,Q,233.95,243.35,230.00,240.40,240.40,239.75,2708,207098,49409711.00,
532524,PTC INDIA   ,A ,Q,65.80,65.80,64.55,64.70,64.90,66.10,874,110480,7213348.00,
532525,BANK MAHA   ,B ,Q,16.70,16.70,15.90,16.10,16.15,16.60,184,60502,974376.00,
532527,RK FORGINGS ,B ,Q,468.30,470.15,445.50,452.00,452.00,470.40,22,217,98093.00,
532528,DATAM GLOB  ,B ,Q,93.10,93.35,90.50,91.90,91.85,95.00,113,3441,317936.00,
532529,NDTV        ,B ,Q,34.30,34.60,34.30,34.40,34.40,34.95,8,770,26485.00,
532531,STAR        ,A ,Q,373.70,380.30,366.70,372.05,372.05,376.35,1432,88798,33164111.00,
532532,JAIPRA      ,A ,Q,2.99,2.99,2.70,2.70,2.70,2.99,512,1035976,2822593.00,
532538,ULTRATECH CM,A ,Q,4580.00,4580.00,4347.35,4391.45,4391.00,4521.15,1692,20938,93099486.00,
532539,MINDA IND   ,A ,Q,302.00,302.00,280.50,286.40,287.00,302.30,783,21471,6173700.00,
532540,TCS LTD.    ,A ,Q,2159.00,2184.00,2131.00,2176.10,2176.10,2161.65,6935,131169,284384922.00,
532541,NIITTECH    ,A ,Q,1310.00,1318.20,1303.75,1313.10,1313.10,1322.90,485,6884,9022136.00,
532543,GULFPETRO   ,B ,Q,54.00,54.00,48.20,49.00,49.00,49.45,75,3925,194390.00,
532548,CENTURYPLY  ,A ,Q,165.50,168.80,161.90,162.20,162.70,166.90,336,9733,1586545.00,
532553,WELENT      ,B ,Q,126.10,126.10,116.20,119.45,120.00,127.65,763,36444,4438710.00,
532555,NTPC LTD    ,A ,Q,136.50,136.50,128.65,129.65,129.65,136.45,2752,549134,72663157.00,
532604,SALSTEEL    ,B ,Q,2.81,2.94,2.70,2.88,2.88,3.00,11,1231,3427.00,
532605,JBM AUTO    ,B ,Q,230.90,230.90,218.05,224.75,224.35,230.70,227,5870,1311436.00,
532610,DWAR SUGAR  ,B ,Q,25.20,25.20,24.00,24.65,24.65,25.45,155,40665,1007187.00,
532612,INDOCO REM  ,B ,Q,150.10,154.55,148.00,148.00,148.00,156.85,91,1515,227058.00,
532613,VIPCLOTHNG  ,B ,Q,16.00,16.95,15.85,15.95,16.00,16.20,135,9882,159552.00,
532616,XCHANGING   ,B ,Q,53.00,53.00,51.50,51.50,51.50,52.75,20,1184,61499.00,
532617,JETAIRWAYS  ,T ,Q,59.70,59.70,59.70,59.70,59.70,62.80,113,5671,338558.00,
532621,MORARJETEX  ,B ,Q,11.98,12.90,11.98,12.78,12.90,12.25,5,402,5016.00,
532622,GATEWAY DIST,A ,Q,125.00,125.80,122.25,124.65,124.65,127.25,130,2712,338665.00,
532624,JINDALPH    ,T ,Q,26.60,26.60,26.60,26.60,26.60,28.00,16,2581,68654.00,
532626,PONDY OXIDES,X ,Q,226.40,226.40,214.00,217.70,217.70,227.40,108,4130,908092.00,
532627,JPPOWER     ,B ,Q,1.91,1.96,1.88,1.90,1.88,1.96,125,197719,376527.00,
532628,3I INFOTECH ,B ,Q,3.16,3.21,3.05,3.09,3.07,3.21,43336,283732,892349.00,
532629,MCNALLYB    ,T ,Q,2.98,2.98,2.80,2.90,2.90,2.91,12,8337,24693.00,
532630,GOKALDAS    ,B ,Q,91.45,93.00,89.20,89.35,89.35,93.95,118,6095,555120.00,
532633,ALLSEC TECH ,B ,Q,289.70,294.00,284.00,292.65,294.00,289.50,15,519,151871.00,
532636,IIFL        ,A ,Q,154.30,154.30,144.30,147.00,146.75,154.25,163,3399,501730.00,
532637,MAN DRUGORG ,B ,Q,30.70,30.70,29.05,30.00,30.00,30.50,36,1917,57826.00,
532638,SHOPPER STOP,A ,Q,490.70,494.60,481.00,488.55,490.60,498.20,77,650,318611.00,
532641,NDL         ,B ,Q,37.35,38.85,37.35,37.75,38.00,38.85,63,4241,160306.00,
532642,JSWHL       ,B ,Q,2950.00,2950.00,2887.20,2897.00,2897.00,2938.25,5,16,46385.00,
532644,JK CEMENT   ,A ,Q,1005.00,1005.00,975.20,983.25,978.00,1001.30,233,1273,1252933.00,
532645,BEEYU OVERSE,XT,Q,0.33,0.33,0.32,0.33,0.33,0.32,3,1400,461.00,
532646,UNIPLY IND  ,T ,Q,68.90,68.90,63.15,64.20,65.50,66.45,133,70470,4542280.00,
532647,PROVOGUE IND,B ,Q,2.02,2.03,1.70,2.03,2.03,1.85,156,202831,409657.00,
532648,YES BANK    ,A ,Q,87.00,94.55,85.70,93.10,93.10,88.20,47383,13166376,1213525015.00,
532649,NECTAR LIFE ,B ,Q,14.50,14.55,13.75,14.08,14.01,14.53,169,44649,628801.00,
532650,MSP STEEL   ,B ,Q,6.06,6.06,6.06,6.06,6.06,6.90,1,25,151.00,
532651,SPL INDS    ,B ,Q,41.00,41.20,39.30,40.25,40.25,41.25,49,2474,99331.00,
532652,KARNATAKA BK,A ,Q,102.65,102.65,100.55,101.80,101.80,102.80,701,100239,10171082.00,
532654,MCLEOD RUSSE,B ,Q,12.70,13.15,12.35,12.60,12.55,12.95,329,92160,1166437.00,
532656,FACOR ALLOYS,X ,Q,1.38,1.38,1.25,1.31,1.30,1.31,47,59377,76632.00,
532658,EON ELECT   ,B ,Q,24.90,24.90,23.15,23.50,23.50,24.10,31,3516,82947.00,
532659,IDFC        ,A ,Q,37.05,37.20,36.00,36.40,36.20,37.35,247,67581,2460421.00,
532660,VIVIMED LABS,B ,Q,16.30,16.30,15.25,15.35,15.30,16.50,164,26409,410562.00,
532661,RANE MADRAS ,B ,Q,301.00,305.80,300.00,303.25,300.10,306.10,32,791,238022.00,
532662,HT MEDIA    ,B ,Q,30.10,30.60,28.50,29.40,29.95,31.50,114,21243,630187.00,
532663,SASKEN      ,B ,Q,682.00,682.00,640.50,660.65,661.00,681.65,315,1271,833684.00,
532666,FCS SOFTWARE,B ,Q,0.21,0.21,0.20,0.21,0.21,0.20,36,177455,37210.00,
532667,SUZLONENERGY,A ,Q,4.88,4.88,4.55,4.58,4.58,4.86,2766,2412067,11172312.00,
532668,AURIONPRO SO,B ,Q,105.05,111.00,104.35,105.80,105.05,107.90,23,238,25179.00,
532669,SOUTHBIOTEC ,X ,Q,0.91,0.91,0.91,0.91,0.91,0.91,3,4050,3685.00,
532670,RENUKA SUGAR,B ,Q,9.00,9.04,8.77,8.95,8.97,9.09,149,123731,1098754.00,
532673,KM SUGARMILL,B ,Q,7.80,7.80,7.26,7.50,7.55,7.78,54,7880,59097.00,
532678,BOMBAY RAYON,B ,Q,6.96,6.96,6.48,6.58,6.58,6.82,29,4118,27205.00,
532679,SORILINFRA  ,B ,Q,194.85,195.00,188.15,188.15,188.15,198.05,102,5479,1035308.00,
532683,AIAENGINEER ,A ,Q,1799.40,1815.45,1753.00,1793.50,1797.25,1809.10,101,455,814646.00,
532684,EVEREST KANT,B ,Q,24.60,24.70,24.00,24.55,24.50,24.80,129,33644,816055.00,
532686,KERNEX MICRO,T ,Q,24.35,25.50,24.35,25.50,25.50,25.40,4,650,16460.00,
532687,REPRO INDIA ,B ,Q,550.00,550.40,531.20,550.40,550.40,554.60,30,65,35271.00,
532689,PVR LTD     ,A ,Q,1666.50,1688.10,1605.00,1617.45,1629.95,1675.45,527,9037,14861940.00,
532692,RADHA MADHAV,B ,Q,5.00,5.19,4.99,4.99,4.99,5.25,41,20152,100773.00,
532693,PUNJ LLOYD  ,B ,Q,1.45,1.50,1.39,1.45,1.45,1.46,90,177208,255579.00,
532694,BARTRONICSIN,B ,Q,3.56,3.80,3.56,3.65,3.65,3.78,7,543,2021.00,
532695,CELEBRITYFAS,B ,Q,6.76,7.20,6.50,6.63,6.63,6.90,27,2663,17465.00,
532696,EDUCOMP SOLN,Z ,Q,1.33,1.44,1.33,1.39,1.39,1.40,20,5926,8036.00,
532698,NITINSPINNER,B ,Q,70.00,71.15,68.00,70.50,70.30,71.00,101,7821,543864.00,
