SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
500670,GUJ.NARMADA ,A ,Q,234.30,237.05,231.40,232.45,231.75,234.85,1109,45068,10546140.00,
500672,NOVARTIS    ,B ,Q,658.70,658.70,640.00,644.95,644.95,652.20,196,3457,2233631.00,
500674,SANOFI      ,A ,Q,5812.00,5812.00,5638.85,5706.50,5717.90,5782.40,118,218,1244272.00,
500676,GLAXOSMITHKL,A ,Q,7645.00,7645.00,7437.00,7487.05,7438.00,7653.45,193,462,3484235.00,
500680,PFIZER LTD. ,A ,Q,3276.15,3276.15,3171.50,3207.25,3171.50,3282.25,378,1414,4577588.00,
500690,GUJ.ST.FERT ,A ,Q,88.00,88.50,86.60,86.95,86.95,87.55,891,284525,25031858.00,
500696,HIND UNI LT ,A ,Q,1748.30,1754.00,1704.00,1717.85,1717.85,1739.40,3279,63208,109509035.00,
500710,AKZOINDIA   ,A ,Q,1740.05,1744.60,1735.95,1742.60,1744.55,1746.40,35,86,149698.00,
500730,NOCIL LTD   ,A ,Q,113.20,114.50,108.85,109.25,108.90,111.80,938,74725,8272411.00,
500770,TATA CHEM.  ,A ,Q,596.00,600.55,589.00,594.75,594.00,593.75,623,19014,11315449.00,
500777,T.P.L.      ,B ,Q,33.80,34.00,33.60,34.00,34.00,33.75,41,6990,236868.00,
500780,ZUARIGLOB   ,B ,Q,87.00,87.50,84.20,85.80,87.15,86.65,32,1803,156202.00,
500790,NESTLE (I)  ,A ,Q,11651.50,11797.00,11530.05,11554.60,11531.55,11685.60,481,9688,112220106.00,
500800,TATAGLOBAL  ,A ,Q,263.65,264.65,250.55,251.60,251.60,263.50,1351,132023,33726805.00,
500820,ASIAN PAINTS,A ,Q,1336.80,1338.45,1312.60,1322.85,1322.85,1320.45,1691,27384,36332437.00,
500825,BRITANIA IND,A ,Q,2765.45,2803.55,2744.40,2768.80,2767.35,2763.10,1283,16941,46953331.00,
500830,COLGATE PALM,A ,Q,1165.00,1165.00,1149.35,1150.90,1150.50,1165.20,659,12210,14080694.00,
500840,EIH LTD.    ,A ,Q,177.80,177.80,173.70,175.10,174.10,176.90,127,1576,276111.00,
500850,INDIAN HOTEL,A ,Q,148.80,149.60,147.80,148.25,148.30,147.95,370,18042,2681490.00,
500870,CASTROL     ,A ,Q,127.30,127.45,125.25,125.70,125.25,126.20,732,38361,4839205.00,
500875,ITC LTD.    ,A ,Q,274.80,275.15,270.90,273.35,273.35,273.05,3804,513652,140534505.00,
500877,APOLLO TYRES,A ,Q,189.45,189.45,185.75,187.05,186.90,186.40,588,63906,11947430.00,
500878,CEAT LIMITED,A ,Q,904.50,910.00,895.90,901.55,901.55,904.95,425,11050,9968563.00,
500940,FINOLEX IND.,A ,Q,502.95,510.45,499.00,500.00,499.00,505.90,178,2491,1250161.00,
501148,DALAL ST INV,XT,Q,209.95,210.60,202.40,202.40,202.40,206.50,31,609,124228.00,
501150,CENTRUM CAP ,A ,Q,26.00,26.50,25.50,25.85,26.05,26.10,135,39203,1011795.00,
501242,TCI FINANCE ,B ,Q,11.80,11.85,11.31,11.34,11.33,11.90,16,2456,28868.00,
501261,KRATOSENER  ,XT,Q,244.45,244.45,244.45,244.45,244.45,239.70,4,12,2933.00,
501295,INDUS.INV.TR,B ,Q,80.00,80.00,80.00,80.00,80.00,78.00,1,10,800.00,
501298,INDUS.&PRUD.,X ,Q,935.00,935.00,935.00,935.00,935.00,862.25,2,6,5610.00,
501301,TATA INVEST.,A ,Q,879.80,879.80,871.05,874.05,874.05,875.70,66,983,859543.00,
501314,GROMOTRADE  ,X ,Q,452.50,452.55,452.50,452.55,452.55,452.70,214,1218,551175.00,
501343,MOTOR&GEN.FI,T ,Q,44.95,44.95,44.95,44.95,44.95,42.95,1,1,44.00,
501370,WALCHAND PF ,X ,Q,81.25,81.25,79.80,79.80,79.80,77.60,2,2,161.00,
501423,SHA ENG PLA ,X ,Q,577.20,577.20,535.00,569.05,570.00,552.35,63,2264,1230627.00,
501425,BOM.BURMAH  ,A ,Q,902.60,916.75,900.05,905.55,909.10,899.35,309,2139,1937656.00,
501430,BOM.CYCLE   ,X ,Q,2697.85,2697.90,2560.00,2560.00,2560.00,2693.95,3,6,16049.00,
501455,GREAVES COTT,A ,Q,137.00,138.60,136.30,137.85,138.00,137.90,346,17721,2431484.00,
501700,INDIA NIVEH ,X ,Q,65.20,65.40,65.10,65.30,65.40,65.30,52,6200,404347.00,
501831,COAST CORP  ,X ,Q,256.00,269.00,249.00,253.90,253.90,255.00,109,8529,2168405.00,
501848,GLOBAL OFFS ,B ,Q,8.80,8.80,8.70,8.71,8.71,8.96,10,645,5621.00,
502015,ASIIL       ,X ,Q,13.20,13.90,13.00,13.05,13.05,13.31,16,4603,61041.00,
502090,SAGAR CEM.  ,B ,Q,661.30,661.30,661.30,661.30,661.30,662.80,4,15,9919.00,
502137,DECAN CEMENT,B ,Q,386.50,386.50,385.00,385.10,385.00,385.00,5,19,7330.00,
502157,MANGALAM CEM,B ,Q,244.50,244.50,235.00,235.20,235.00,240.10,14,80,19008.00,
502168,N C L IND.  ,B ,Q,127.00,127.00,122.95,124.05,122.95,127.25,33,1721,215144.00,
502175,SAURAS.CEM. ,X ,Q,40.05,41.00,40.00,40.15,40.15,40.10,32,2775,111326.00,
502180,SRI DIGV CEM,X ,Q,15.18,15.79,14.80,15.01,15.00,14.93,236,259642,3918449.00,
502219,BOROSIL GLAS,B ,Q,169.40,169.70,161.65,162.55,162.55,168.10,377,12027,1990813.00,
502271,RAASI REFRAC,X ,Q,4.80,4.80,4.80,4.80,4.80,5.04,1,50,240.00,
502281,TRIVENI GLAS,XT,Q,5.96,6.50,5.96,6.50,6.50,6.25,8,2361,14772.00,
502330,IPAPPM      ,B ,Q,430.20,430.40,429.00,429.65,429.00,429.40,101,3568,1532583.00,
502355,BALKRISH IND,A ,Q,725.50,735.75,708.45,720.90,719.60,726.85,807,21566,15564265.00,
502407,NATH PULP   ,X ,Q,60.50,62.00,60.50,62.00,62.00,61.00,2,102,6321.00,
502420,ORIENT PAPER,B ,Q,27.90,28.20,27.80,27.85,27.80,28.10,109,29708,830606.00,XD
502450,SESHA.PAPER ,B ,Q,985.00,985.00,975.00,975.00,975.00,975.05,5,16,15684.00,
502587,RAMA PULP   ,X ,Q,62.90,62.90,60.20,60.60,60.55,60.90,17,20377,1232838.00,
502589,VAPI PAPER  ,XT,Q,17.50,17.50,17.50,17.50,17.50,17.75,1,1500,26250.00,
502742,SINTEX IND. ,B ,Q,2.90,3.07,2.85,2.98,3.00,2.95,391,283704,848306.00,
502820,DCM LTD.    ,B ,Q,29.05,29.05,27.30,27.65,27.30,29.00,9,181,5167.00,
502865,FORBES & CO ,B ,Q,1805.00,1805.00,1755.00,1758.95,1758.95,1805.15,52,287,507677.00,
502901,JAMSHRI RANJ,X ,Q,1815.00,1815.00,1815.00,1815.00,1815.00,1906.80,1,2,3630.00,
502937,KESORAM IND ,B ,Q,66.00,67.55,63.45,63.90,64.05,66.20,334,23687,1545453.00,
502958,LAKSHMI MILL,X ,Q,2050.00,2180.00,1961.00,2080.00,2050.00,2095.00,10,14,28797.00,
502986,VARDH TEXT  ,A ,Q,1039.10,1061.50,1036.30,1040.60,1061.50,1041.45,97,309,321726.00,
503015,MODERN INDIA,X ,Q,72.55,72.55,72.55,72.55,72.55,74.00,3,63,4570.00,
503031,PENLAND LTD ,B ,Q,5.63,5.97,5.63,5.74,5.75,5.76,24,9188,52590.00,
503100,PHOENIX MILL,A ,Q,635.90,656.80,630.35,646.75,645.50,627.90,154,26582,17024743.00,
503101,MARATHON NEX,B ,Q,90.85,90.85,88.00,88.00,88.00,90.00,15,676,60367.00,
503162,REL.CHEMOTX ,X ,Q,65.50,65.70,63.85,64.00,64.00,65.00,40,1578,102081.00,
503169,RUBY MILLS  ,B ,Q,198.05,204.55,196.80,196.80,196.80,198.80,19,278,55632.00,
503310,SWAN ENG    ,A ,Q,104.50,104.80,102.90,104.15,104.35,105.00,527,73075,7594885.00,
503349,VICTORIA MIL,X ,Q,2250.00,2260.00,2181.00,2214.05,2214.05,2250.00,11,21,46567.00,
503624,SVARAJ TRAD ,XT,Q,112.50,113.50,112.50,113.50,113.50,113.15,5,4800,541300.00,
503657,VEER ENERGY ,X ,Q,8.26,8.26,7.66,8.18,8.20,8.09,16,671,5297.00,
503772,MODELLA WOOL,X ,Q,15.44,15.44,15.44,15.44,15.44,14.71,3,620,9572.00,
503806,SRF LIMITED ,A ,Q,2810.00,2810.00,2741.20,2759.90,2766.95,2796.00,1013,8397,23212132.00,
503811,SIYARAM SILK,B ,Q,301.85,303.40,300.00,301.00,301.00,300.00,26,100,30156.00,
503960,BHARAT BIJLE,B ,Q,1003.00,1003.00,994.20,998.60,998.00,1010.85,19,41,40977.00,
504000,ELPRO INTER ,X ,Q,48.55,49.05,48.25,48.75,48.25,49.55,22,7456,364466.00,
504008,EMCO LTD.   ,T ,Q,2.52,2.52,2.35,2.48,2.48,2.40,12,7345,18396.00,
504028,GEE LTD     ,X ,Q,26.85,26.85,22.80,26.00,26.00,24.00,38,2098,50505.00,
504036,HIND.RECT   ,B ,Q,127.85,127.85,120.35,123.85,122.05,124.20,28,1018,126427.00,
504058,NIPPOBATRY  ,B ,Q,466.95,466.95,442.50,445.70,446.50,447.05,60,357,162138.00,
504067,ZENSAR TECH.,A ,Q,254.80,257.90,243.15,250.75,252.20,249.30,298,2923,724516.00,
504076,JYOTI LTD.  ,XT,Q,7.00,7.71,7.00,7.71,7.71,7.35,5,1524,11736.00,
504084,KAYCEE IND  ,X ,Q,3360.00,3413.55,3350.00,3413.55,3413.55,3251.00,16,120,407442.00,
504092,INDOKEM LTD.,X ,Q,8.85,8.85,8.85,8.85,8.85,9.30,4,1150,10177.00,
504093,PANA ENERG  ,X ,Q,159.00,164.00,157.05,161.30,161.00,160.25,44,2474,398121.00,
504112,NELCO LTD.  ,B ,Q,287.65,294.70,285.00,286.50,286.00,292.20,370,7712,2222836.00,
504132,PERM MAGNETS,X ,Q,161.50,161.50,149.10,157.55,157.00,151.80,61,2275,355668.00,
504176,HIGH ENERGY ,X ,Q,189.70,189.70,173.00,182.00,182.00,177.05,30,831,148993.00,
504180,STD.BATTERY ,X ,Q,3.40,3.40,3.40,3.40,3.40,3.57,1,588,1999.00,
504212,UNIV.CABLE  ,B ,Q,198.00,199.40,192.00,194.00,194.00,194.35,169,3366,659490.00,
504240,DELTON CABLE,X ,Q,18.55,18.55,18.55,18.55,18.55,18.30,1,2,37.00,
504256,DELTRON LTD.,P ,Q,11.09,11.09,11.09,11.09,11.09,10.57,1,400,4436.00,
504258,LAKSHMI ELEC,X ,Q,452.00,452.00,445.00,445.05,445.00,452.00,11,315,140196.00,
504286,DELTA MAG   ,B ,Q,49.50,49.50,45.20,46.00,46.00,47.55,4,255,11788.00,
504335,PAZEL       ,X ,Q,1.48,1.50,1.48,1.50,1.50,1.48,41,178000,266330.00,
504340,CONFINT     ,XT,Q,0.70,0.70,0.70,0.70,0.70,0.69,1,1,0.00,
504341,RELTD       ,X ,Q,32.40,32.50,30.10,32.25,32.50,34.00,5,568,18308.00,
504351,EMPOWER     ,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,1,100,19.00,
504392,KRISHNA VEN ,XT,Q,8.77,8.77,8.77,8.77,8.77,8.36,3,436,3823.00,
504605,UNI ABEX    ,X ,Q,479.00,479.00,470.00,470.00,470.00,481.65,9,640,306245.00,
504614,SARDA ENMIN ,B ,Q,212.35,216.00,208.30,209.40,209.10,210.90,113,1397,296682.00,
504713,HIND.WIR LTD,X ,Q,38.55,38.55,38.55,38.55,38.55,40.25,1,50,1927.00,
504741,IND.HUME PIP,B ,Q,311.00,315.00,300.00,300.65,302.00,307.75,268,6775,2075040.00,
504786,INVEST &PREC,X ,Q,182.00,189.90,182.00,188.90,188.90,188.30,6,142,26447.00,
504840,KAIRA CAN CO,X ,Q,664.35,666.00,664.35,664.80,664.50,699.30,6,20,13289.00,
504879,ORIENT ABRAS,B ,Q,18.65,18.80,17.80,17.85,17.80,19.05,16,3222,58465.00,
504918,SANDUR MANG.,X ,Q,799.90,799.90,778.00,778.65,780.00,783.05,46,987,770745.00,
504959,STOVAC IND. ,X ,Q,2100.00,2100.00,1988.00,1993.65,1990.00,2051.20,69,703,1409815.00,
504961,TATA YODOGAW,XT,Q,36.55,37.50,36.10,36.10,36.10,38.00,29,6855,248110.00,
504966,TINPLATE    ,B ,Q,129.60,131.50,128.10,128.55,128.55,128.80,1100,86912,11287703.00,
504973,CHOLAHLDNG  ,A ,Q,510.00,510.00,481.55,498.85,500.00,478.70,110,968,476772.00,
504988,WELCAST     ,X ,Q,515.10,515.10,515.10,515.10,515.10,512.40,2,20,10302.00,
505010,AUTO AXLES  ,B ,Q,1009.80,1013.45,995.15,1000.00,1001.00,1022.90,46,104,104376.00,
505029,ATLAS CYCLES,T ,Q,34.50,36.80,34.50,36.55,36.80,36.20,30,1849,66345.00,
505036,AUTO COR.GOA,X ,Q,489.65,489.65,470.10,471.25,471.25,478.25,21,335,159047.00,
505075,SETCO AUTO  ,B ,Q,18.15,18.15,17.55,17.65,17.55,18.10,72,12581,223699.00,
505141,SCOOTERS IND,T ,Q,27.00,27.25,25.65,26.20,26.00,27.00,20,979,25473.00,
505160,TALBROS AUTO,B ,Q,144.35,145.25,138.20,141.70,141.70,143.00,19,383,54239.00,
505163,ZF STEERING ,X ,Q,500.10,518.00,496.00,508.15,506.00,518.60,39,429,219147.00,
505192,SMLISUZU    ,B ,Q,682.00,682.00,663.95,671.10,673.50,674.60,62,268,179805.00,
505196,TIL LTD.    ,B ,Q,230.00,232.00,228.50,232.00,232.00,229.75,18,159,36491.00,
505200,EICHER MOTOR,A ,Q,19000.00,19251.55,18663.00,18773.55,18718.35,19037.60,759,1667,31623300.00,
505216,ALFRED HERB ,X ,Q,554.90,554.90,535.20,535.25,535.20,535.40,3,42,22520.00,
505230,CIMMCO      ,B ,Q,24.70,25.10,24.50,24.80,24.80,25.05,14,1503,37038.00,
505232,VELJAN      ,X ,Q,785.00,785.00,720.00,733.50,733.50,751.00,28,300,223653.00,
505242,DYNAMAT.TECH,B ,Q,1352.75,1367.45,1349.00,1349.00,1349.00,1352.75,7,12,16234.00,
505250,G.G.DANDEKAR,X ,Q,52.35,52.35,51.40,51.90,52.15,49.90,3,4,208.00,
505255,GMM PFAUDLER,B ,Q,1304.05,1304.05,1257.00,1262.20,1260.00,1300.30,109,1340,1717054.00,
505283,KIRLOSAR PN ,B ,Q,178.00,179.65,177.00,178.25,178.25,180.05,92,5209,928310.00,
505299,KULK-POWER  ,X ,Q,67.00,67.00,67.00,67.00,67.00,59.20,1,1,67.00,
505324,MANUGRAPH IN,B ,Q,18.50,19.00,18.50,18.55,18.55,18.55,7,257,4763.00,
505343,MONOTYPE IND,XT,Q,0.19,0.19,0.19,0.19,0.19,0.19,3,50001,9500.00,
505355,NESCO LTD   ,B ,Q,560.00,563.00,555.35,558.90,562.10,549.50,135,898,501719.00,
505358,INTEGRA ENG ,X ,Q,42.00,43.30,41.70,42.45,43.20,42.70,22,3942,166565.00,
505368,REVATHI EQU.,B ,Q,394.00,405.00,394.00,404.00,404.00,387.40,9,477,191238.00,
505400,TEXINFRA    ,B ,Q,46.00,46.15,42.75,43.60,42.75,46.35,81,2644,116906.00,
505412,WENDT(INDIA),B ,Q,2480.05,2538.90,2480.00,2523.90,2538.90,2499.00,8,14,34847.00,
505506,AXONVL      ,X ,Q,0.92,0.92,0.92,0.92,0.92,0.90,1,175,161.00,
505509,RESPON IND  ,B ,Q,94.85,94.85,90.00,90.45,91.00,92.75,234,26787,2455752.00,
505526,DOLAT INV.  ,X ,Q,43.95,45.35,42.75,45.35,45.35,43.20,110,34146,1535084.00,
505533,WESTLIFE DEV,A ,Q,299.90,302.00,296.20,301.35,300.00,298.50,504,44983,13491882.00,
505537,ZEE ENTER   ,A ,Q,333.00,340.70,330.40,332.80,332.80,331.60,5585,948985,316868357.00,
505576,GOLDCORP    ,X ,Q,89.00,89.00,89.00,89.00,89.00,89.00,1,62,5518.00,
505590,SVPGLOB     ,X ,Q,350.00,355.00,350.00,355.00,355.00,345.00,5,50,17650.00,
505681,BIMETAL BEAR,X ,Q,395.00,395.00,385.00,385.00,395.00,396.00,11,2043,786628.00,
505688,BHARAT GEARS,B ,Q,90.05,95.80,90.05,93.25,93.35,92.15,29,762,69987.00,
505700,ELECON ENG  ,B ,Q,44.50,44.50,43.20,43.30,43.30,44.25,91,9686,423375.00,
505710,GRAUER& WEIL,B ,Q,49.90,49.90,47.95,48.05,48.30,48.05,207,259763,12527311.00,
505711,GAJRA BEVEL ,XT,Q,0.48,0.48,0.48,0.48,0.48,0.50,1,1000,480.00,
505712,HIMTEK      ,X ,Q,53.00,57.00,52.10,55.30,55.00,54.30,17,342,18141.00,
505714,GABRIEL(I)  ,B ,Q,103.50,103.50,100.00,100.45,100.05,103.00,215,22400,2277990.00,
505720,HERC.HOISTS ,B ,Q,100.45,100.45,97.00,97.75,97.00,97.60,31,824,80293.00,
505726,IFB IND.LTD.,B ,Q,733.45,737.55,721.35,729.95,730.20,732.15,58,303,220873.00,
505729,SINGER INDIA,X ,Q,34.80,35.65,33.65,34.95,34.95,35.35,127,16381,567773.00,
505737,INTER.COMBUS,X ,Q,237.00,237.00,233.10,233.15,233.10,234.60,19,1525,358309.00,
505744,FED MOG GOE ,B ,Q,599.00,600.00,582.50,584.40,584.95,594.50,78,598,355320.00,
505750,JOSTS ENG.  ,X ,Q,660.00,660.00,622.30,622.40,622.30,630.00,9,222,139101.00,
505790,SCHAEFFLER  ,A ,Q,4670.00,4670.00,4540.00,4573.90,4572.65,4675.55,165,571,2613101.00,
505800,RANE HOLDIN ,B ,Q,1001.00,1001.00,990.00,990.70,990.00,1000.55,5,24,23907.00,
505827,SNL BEARINGS,X ,Q,260.00,260.00,253.00,259.25,255.00,269.65,18,609,157765.00,
505840,JAIPAN INDUS,X ,Q,13.50,13.50,13.50,13.50,13.50,13.19,1,5,67.00,
505850,MANCREDIT   ,X ,Q,52.90,52.90,50.10,51.25,51.70,50.70,71,8796,450350.00,
505854,TRF LTD.    ,B ,Q,116.90,116.90,107.60,113.15,113.15,108.35,161,8131,894565.00,
505872,WPIL LTD.   ,X ,Q,854.90,859.50,845.00,846.00,845.00,848.60,51,1744,1479305.00,
505890,KENNAMETAL  ,B ,Q,1100.00,1129.90,1078.00,1102.50,1102.50,1112.75,233,8997,10053418.00,
505978,TRITON VALVE,X ,Q,906.15,910.00,906.15,910.00,910.00,908.50,4,56,50813.00,
506022,PRAKASH IND.,B ,Q,55.55,56.25,55.05,55.10,55.05,56.15,126,9818,548301.00,
506027,BHORUKA ALU.,X ,Q,0.84,0.84,0.84,0.84,0.84,0.80,1,70,58.00,
506074,ARSHIYA     ,B ,Q,15.20,16.50,14.65,15.15,16.20,15.30,81,14224,214769.00,
506076,GRIND NORTON,A ,Q,598.95,603.00,586.95,598.30,598.30,596.80,167,1551,925095.00,
506109,GENESYS INT.,B ,Q,103.20,104.00,98.55,100.35,100.00,103.20,58,1744,176669.00,
506122,PANKAJPIYUS ,XT,Q,41.30,41.30,41.25,41.25,41.25,43.40,3,75,3095.00,
506128,PARNAXLAB   ,X ,Q,24.95,24.95,23.00,23.00,23.00,24.95,2,525,13050.00,
506146,VISAGAR POL ,T ,Q,0.33,0.33,0.33,0.33,0.33,0.34,8,12611,4161.00,
506186,GCKL        ,XT,Q,29.15,31.05,28.15,30.10,30.10,29.60,7,1250,37235.00,
506194,ARIH SUPER  ,B ,Q,48.10,50.50,45.95,45.95,45.95,48.35,127,23362,1107304.00,
506197,BLISSGVS PH ,B ,Q,159.75,160.35,158.50,158.95,158.95,159.90,243,57012,9092621.00,
506222,INEOSSTYRO  ,B ,Q,430.90,430.90,425.00,427.65,430.90,435.00,18,54,23098.00,
506235,ALEMBIC LTD.,B ,Q,43.00,43.05,42.60,42.95,42.95,42.85,37,7036,301751.00,
506248,AMINES&PLAST,X ,Q,30.90,30.90,29.70,30.45,30.15,29.40,66,4866,147672.00,
506260,ANUH PHARMA ,X ,Q,131.50,132.40,126.00,127.75,127.00,131.70,102,10107,1305943.00,
506261,MODISON MET.,X ,Q,42.95,42.95,41.00,41.10,41.00,41.00,8,731,30214.00,
506285,BAYER CROP  ,A ,Q,3315.00,3358.95,3301.75,3343.95,3346.25,3337.15,64,132,441527.00,XD
506390,CLARI CHEM  ,B ,Q,296.55,302.10,296.55,300.80,300.25,298.15,142,10397,3118296.00,
506395,COROM INTER ,A ,Q,402.80,404.00,389.45,393.60,394.00,402.45,313,4750,1891475.00,XD
506401,DEEPAK NITR.,A ,Q,300.55,302.90,297.00,300.25,300.00,298.75,388,16056,4818610.00,
506405,DHARAMSI CHM,X ,Q,152.75,152.75,142.15,143.95,143.95,153.15,291,11797,1716060.00,
506414,DIL LTD     ,X ,Q,825.00,825.00,795.00,808.00,808.00,811.75,33,1643,1338971.00,
506480,GOCLCORP    ,B ,Q,237.00,249.00,237.00,238.75,238.00,240.60,28,139,33226.00,
506520,JAYSHRI CHEM,X ,Q,7.92,7.92,7.00,7.00,7.00,7.27,7,1172,8267.00,
506525,KANORIA CHEM,B ,Q,53.40,53.70,53.40,53.50,53.45,53.40,131,2456,131319.00,
506528,KELTECH EN. ,X ,Q,665.00,732.50,665.00,665.05,665.05,675.00,3,3,2062.00,
506532,NITTA GELA  ,X ,Q,119.95,119.95,117.95,117.95,117.95,119.50,7,240,28447.00,
506579,ORIENT.CARB.,B ,Q,1170.00,1173.75,1162.80,1168.15,1165.95,1159.05,45,208,243362.00,
506590,PHIL.CARBON ,A ,Q,109.15,112.40,108.20,109.35,109.35,108.85,1126,62653,6900321.00,
506597,AMAL PRODUCT,X ,Q,141.10,148.00,141.10,143.15,143.15,145.90,45,1986,289974.00,
506605,POLYCHEM    ,X ,Q,336.00,336.00,336.00,336.00,336.00,320.00,2,12,4032.00,
506618,PUN.CHEM    ,B ,Q,602.00,607.00,600.00,601.10,600.00,612.85,23,316,189877.00,
506642,SADHANA NITR,X ,Q,134.90,134.90,130.35,130.70,131.00,137.20,260,17263,2261039.00,
506655,SUDARSH.CHEM,A ,Q,320.00,324.75,316.60,316.80,316.90,324.15,85,1557,497563.00,
506685,ULTRAMARINE ,X ,Q,194.50,197.35,194.00,194.10,194.10,194.55,18,440,85632.00,
506687,TRANSPEK    ,X ,Q,1361.05,1400.00,1360.00,1364.15,1360.25,1390.55,62,702,961179.00,
506690,UNICHEM LAB ,B ,Q,172.25,174.35,172.15,173.85,174.35,173.70,85,990,171807.00,
506767,ALKYL AMINES,B ,Q,825.00,826.10,819.50,819.50,819.50,820.00,10,65,53351.00,
506808,TUTICORIN.  ,XT,Q,3.67,3.67,3.50,3.67,3.67,3.50,4,1300,4737.00,
506820,ASTRAZEN.PH.,A ,Q,2003.55,2040.00,1991.70,2011.55,2019.10,2003.85,161,1184,2385567.00,
506852,PUN.ALKALI  ,X ,Q,72.15,72.15,68.50,69.00,68.75,70.00,24,2790,192719.00,
506854,TANFAC IND. ,X ,Q,145.00,145.00,143.75,143.75,143.75,146.50,16,874,126315.00,
506858,GUJ.PETRO   ,XT,Q,13.30,13.30,13.30,13.30,13.30,14.00,1,1,13.00,
506863,SWADESHI IND,XT,Q,0.60,0.60,0.60,0.60,0.60,0.63,9,2110,1266.00,
506879,GUJ.THEMIS. ,X ,Q,37.15,37.95,36.00,37.85,37.90,36.95,20,1793,67423.00,
506906,SCBL        ,XT,Q,6.60,6.90,6.60,6.80,6.80,6.93,5,962,6365.00,
506910,JAYSN DYEST ,X ,Q,50.70,50.70,49.00,49.80,49.60,50.70,5,470,23358.00,
506919,MAKERS LAB. ,X ,Q,43.95,47.60,43.95,46.30,46.30,43.00,32,2432,111700.00,
506943,J.B.CHEMICAL,B ,Q,370.60,373.25,361.20,368.75,366.00,373.85,116,1927,710563.00,
507155,JAGATJIT IND,XT,Q,31.35,34.35,31.35,32.50,32.50,32.75,16,416,13920.00,
507180,KESAR ENT.  ,T ,Q,45.45,45.45,41.30,42.10,42.10,43.45,5,152,6342.00,
507205,TILAKNAG IND,B ,Q,12.40,13.18,12.17,12.45,12.45,12.29,35,10400,131316.00,
507300,RAVALGAON   ,XT,Q,2225.00,2225.00,2068.00,2170.00,2170.00,2175.00,3,25,54203.00,
507315,SAKTHI SUGAR,B ,Q,8.90,9.26,8.90,9.00,9.00,8.90,10,1079,9658.00,
507410,WALCHANDNGR ,B ,Q,78.90,80.35,77.20,77.65,77.65,79.00,552,43378,3409553.00,
507435,KHOD.INDIA  ,XT,Q,58.00,62.35,58.00,62.00,62.00,59.40,14,2739,169641.00,
507438,IFB AGRO    ,B ,Q,350.00,377.80,347.50,369.75,368.40,360.65,31,58,21442.00,
507442,DHARANI SUG ,B ,Q,8.30,8.30,8.30,8.30,8.30,8.81,2,200,1660.00,
507450,THIRU A.SUG.,Z ,Q,6.15,6.15,6.15,6.15,6.15,5.86,14,2755,16943.00,
507474,KOTHARI FERM,X ,Q,65.40,65.45,65.40,65.45,65.45,69.35,8,471,30809.00,
507486,CAPROLA.CHEM,XT,Q,9.50,9.50,9.50,9.50,9.50,9.50,1,100,950.00,
507488,G.M.BREWERI ,B ,Q,431.50,431.50,410.00,416.05,417.00,424.20,373,4652,1954758.00,
507490,RANA SUGARS ,B ,Q,2.70,2.71,2.64,2.65,2.65,2.71,24,21495,57545.00,
507498,PICCADILY SU,X ,Q,6.15,6.15,6.15,6.15,6.15,6.44,1,50,307.00,
507514,SOM DISTILL.,T ,Q,121.55,121.55,118.00,120.95,121.35,121.60,25,2750,331980.00,
507515,CJ GELATIN  ,XT,Q,8.47,8.47,8.47,8.47,8.47,8.07,2,244,2066.00,
507525,AMRIT CORP  ,X ,Q,551.25,551.25,522.00,550.95,550.95,525.00,3,5,2668.00,
507526,ASSO.ALCOHOL,X ,Q,168.30,175.00,166.00,169.15,168.00,168.35,97,3780,637252.00,
507552,FOODS & INNS,X ,Q,50.10,51.80,50.05,50.20,50.15,50.50,72,4228,213058.00,
507580,IVP LIMITED ,B ,Q,81.10,81.10,81.10,81.10,81.10,82.90,1,10,811.00,
507598,KLRFM       ,X ,Q,33.00,33.80,31.50,31.60,31.50,34.95,28,2018,64076.00,
507621,MILKFOOD    ,X ,Q,397.00,416.85,397.00,412.55,410.00,406.55,4,50,20472.00,
507645,POLSON LTD. ,X ,Q,9550.00,9550.00,9353.00,9401.45,9353.00,9763.00,17,19,179172.00,
507685,WIPRO LTD.  ,A ,Q,265.45,269.45,263.80,266.80,266.80,265.55,1562,102475,27387720.00,
507717,DHAN AGRI   ,B ,Q,416.70,416.70,405.00,406.90,410.20,410.05,96,946,385943.00,
507747,TTK HEALTHCA,B ,Q,590.00,590.00,576.55,589.40,589.95,587.70,16,94,54598.00,
507753,TGVSL       ,X ,Q,27.50,27.50,26.25,26.80,27.25,27.00,119,21203,570213.00,
507779,KANPUR PLAST,X ,Q,86.00,89.90,85.50,89.80,89.80,85.05,32,1145,100138.00,
507785,TAINWALA CH.,B ,Q,52.90,52.95,52.90,52.95,52.95,53.10,6,59,3123.00,
507789,JAGSON PHAR ,B ,Q,21.10,28.50,21.10,25.05,25.00,25.60,34,1607,40333.00,
507794,KHAITAN CHEM,X ,Q,8.69,8.69,7.80,8.13,8.13,8.45,51,20819,169215.00,
507813,NATI. OXYGEN,X ,Q,40.00,42.00,36.55,38.45,38.45,40.00,21,3505,131327.00,
